file	original_loc	target_rust_path	status	agent_id	started_at	completed_at	notes
3rdparty\ffmpeg\include\libavutil\samplefmt.h	247	rust\translations\3rdparty\3rdparty/ffmpeg/include/libavutil/samplefmt.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\ffmpeg\include\libavutil\sha.h	77	rust\translations\3rdparty\3rdparty/ffmpeg/include/libavutil/sha.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\ffmpeg\include\libavutil\sha512.h	79	rust\translations\3rdparty\3rdparty/ffmpeg/include/libavutil/sha512.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\ffmpeg\include\libavutil\spherical.h	229	rust\translations\3rdparty\3rdparty/ffmpeg/include/libavutil/spherical.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\ffmpeg\include\libavutil\stereo3d.h	285	rust\translations\3rdparty\3rdparty/ffmpeg/include/libavutil/stereo3d.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\ffmpeg\include\libavutil\tea.h	61	rust\translations\3rdparty\3rdparty/ffmpeg/include/libavutil/tea.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\ffmpeg\include\libavutil\threadmessage.h	100	rust\translations\3rdparty\3rdparty/ffmpeg/include/libavutil/threadmessage.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\ffmpeg\include\libavutil\time.h	49	rust\translations\3rdparty\3rdparty/ffmpeg/include/libavutil/time.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\ffmpeg\include\libavutil\timecode.h	181	rust\translations\3rdparty\3rdparty/ffmpeg/include/libavutil/timecode.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\ffmpeg\include\libavutil\timestamp.h	74	rust\translations\3rdparty\3rdparty/ffmpeg/include/libavutil/timestamp.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\ffmpeg\include\libavutil\tree.h	124	rust\translations\3rdparty\3rdparty/ffmpeg/include/libavutil/tree.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\ffmpeg\include\libavutil\twofish.h	60	rust\translations\3rdparty\3rdparty/ffmpeg/include/libavutil/twofish.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\ffmpeg\include\libavutil\tx.h	189	rust\translations\3rdparty\3rdparty/ffmpeg/include/libavutil/tx.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\ffmpeg\include\libavutil\uuid.h	130	rust\translations\3rdparty\3rdparty/ffmpeg/include/libavutil/uuid.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\ffmpeg\include\libavutil\version.h	104	rust\translations\3rdparty\3rdparty/ffmpeg/include/libavutil/version.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\ffmpeg\include\libavutil\video_enc_params.h	155	rust\translations\3rdparty\3rdparty/ffmpeg/include/libavutil/video_enc_params.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\ffmpeg\include\libavutil\xtea.h	83	rust\translations\3rdparty\3rdparty/ffmpeg/include/libavutil/xtea.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\ffmpeg\include\libswresample\swresample.h	544	rust\translations\3rdparty\3rdparty/ffmpeg/include/libswresample/swresample.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\ffmpeg\include\libswresample\version_major.h	27	rust\translations\3rdparty\3rdparty/ffmpeg/include/libswresample/version_major.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\ffmpeg\include\libswresample\version.h	38	rust\translations\3rdparty\3rdparty/ffmpeg/include/libswresample/version.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\ffmpeg\include\libswscale\swscale.h	607	rust\translations\3rdparty\3rdparty/ffmpeg/include/libswscale/swscale.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\ffmpeg\include\libswscale\version_major.h	30	rust\translations\3rdparty\3rdparty/ffmpeg/include/libswscale/version_major.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\ffmpeg\include\libswscale\version.h	36	rust\translations\3rdparty\3rdparty/ffmpeg/include/libswscale/version.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\fmt\include\fmt\args.h	188	rust\translations\3rdparty\3rdparty/fmt/include/fmt/args.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\fmt\include\fmt\base.h	2629	rust\translations\3rdparty\3rdparty/fmt/include/fmt/base.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\fmt\include\fmt\chrono.h	2018	rust\translations\3rdparty\3rdparty/fmt/include/fmt/chrono.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\fmt\include\fmt\color.h	580	rust\translations\3rdparty\3rdparty/fmt/include/fmt/color.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\fmt\include\fmt\compile.h	514	rust\translations\3rdparty\3rdparty/fmt/include/fmt/compile.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\fmt\include\fmt\core.h	4	rust\translations\3rdparty\3rdparty/fmt/include/fmt/core.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\fmt\include\fmt\format-inl.h	1778	rust\translations\3rdparty\3rdparty/fmt/include/fmt/format-inl.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\fmt\include\fmt\format.h	3939	rust\translations\3rdparty\3rdparty/fmt/include/fmt/format.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\fmt\include\fmt\os.h	348	rust\translations\3rdparty\3rdparty/fmt/include/fmt/os.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\fmt\include\fmt\ostream.h	147	rust\translations\3rdparty\3rdparty/fmt/include/fmt/ostream.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\fmt\include\fmt\printf.h	547	rust\translations\3rdparty\3rdparty/fmt/include/fmt/printf.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\fmt\include\fmt\ranges.h	732	rust\translations\3rdparty\3rdparty/fmt/include/fmt/ranges.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\fmt\include\fmt\std.h	635	rust\translations\3rdparty\3rdparty/fmt/include/fmt/std.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\fmt\include\fmt\xchar.h	302	rust\translations\3rdparty\3rdparty/fmt/include/fmt/xchar.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\freesurround\include\FreeSurroundDecoder.h	159	rust\translations\3rdparty\3rdparty/freesurround/include/FreeSurroundDecoder.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\freesurround\include\kiss_fft.h	107	rust\translations\3rdparty\3rdparty/freesurround/include/kiss_fft.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\freesurround\include\kiss_fftr.h	34	rust\translations\3rdparty\3rdparty/freesurround/include/kiss_fftr.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\freesurround\src\_kiss_fft_guts.h	134	rust\translations\3rdparty\3rdparty/freesurround/src/_kiss_fft_guts.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\freesurround\src\ChannelMaps.cpp	580	rust\translations\3rdparty\3rdparty/freesurround/src/ChannelMaps.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\freesurround\src\FreeSurroundDecoder.cpp	287	rust\translations\3rdparty\3rdparty/freesurround/src/FreeSurroundDecoder.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\freesurround\src\kiss_fft.cpp	347	rust\translations\3rdparty\3rdparty/freesurround/src/kiss_fft.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\freesurround\src\kiss_fftr.cpp	134	rust\translations\3rdparty\3rdparty/freesurround/src/kiss_fftr.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\glad\include\EGL\eglplatform.h	130	rust\translations\3rdparty\3rdparty/glad/include/EGL/eglplatform.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\glad\include\glad\egl.h	1584	rust\translations\3rdparty\3rdparty/glad/include/glad/egl.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\glad\include\glad\gl.h	15573	rust\translations\3rdparty\3rdparty/glad/include/glad/gl.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\glad\include\glad\wgl.h	951	rust\translations\3rdparty\3rdparty/glad/include/glad/wgl.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\glad\include\KHR\khrplatform.h	282	rust\translations\3rdparty\3rdparty/glad/include/KHR/khrplatform.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\glad\src\egl.c	1011	rust\translations\3rdparty\3rdparty/glad/src/egl.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\glad\src\gl.c	10200	rust\translations\3rdparty\3rdparty/glad/src/gl.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\glad\src\wgl.c	548	rust\translations\3rdparty\3rdparty/glad/src/wgl.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\googletest\googlemock\include\gmock\gmock-actions.h	2106	rust\translations\3rdparty\3rdparty/googletest/googlemock/include/gmock/gmock-actions.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\googletest\googlemock\include\gmock\gmock-cardinalities.h	127	rust\translations\3rdparty\3rdparty/googletest/googlemock/include/gmock/gmock-cardinalities.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\googletest\googlemock\include\gmock\gmock-function-mocker.h	446	rust\translations\3rdparty\3rdparty/googletest/googlemock/include/gmock/gmock-function-mocker.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\googletest\googlemock\include\gmock\gmock-matchers.h	5199	rust\translations\3rdparty\3rdparty/googletest/googlemock/include/gmock/gmock-matchers.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\googletest\googlemock\include\gmock\gmock-more-actions.h	629	rust\translations\3rdparty\3rdparty/googletest/googlemock/include/gmock/gmock-more-actions.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\googletest\googlemock\include\gmock\gmock-more-matchers.h	101	rust\translations\3rdparty\3rdparty/googletest/googlemock/include/gmock/gmock-more-matchers.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\googletest\googlemock\include\gmock\gmock-nice-strict.h	241	rust\translations\3rdparty\3rdparty/googletest/googlemock/include/gmock/gmock-nice-strict.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\googletest\googlemock\include\gmock\gmock-spec-builders.h	1851	rust\translations\3rdparty\3rdparty/googletest/googlemock/include/gmock/gmock-spec-builders.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\googletest\googlemock\include\gmock\gmock.h	86	rust\translations\3rdparty\3rdparty/googletest/googlemock/include/gmock/gmock.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\googletest\googlemock\include\gmock\internal\custom\gmock-generated-actions.h	5	rust\translations\3rdparty\3rdparty/googletest/googlemock/include/gmock/internal/custom/gmock-generated-actions.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\googletest\googlemock\include\gmock\internal\custom\gmock-matchers.h	34	rust\translations\3rdparty\3rdparty/googletest/googlemock/include/gmock/internal/custom/gmock-matchers.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\googletest\googlemock\include\gmock\internal\custom\gmock-port.h	36	rust\translations\3rdparty\3rdparty/googletest/googlemock/include/gmock/internal/custom/gmock-port.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\googletest\googlemock\include\gmock\internal\gmock-internal-utils.h	423	rust\translations\3rdparty\3rdparty/googletest/googlemock/include/gmock/internal/gmock-internal-utils.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\googletest\googlemock\include\gmock\internal\gmock-port.h	120	rust\translations\3rdparty\3rdparty/googletest/googlemock/include/gmock/internal/gmock-port.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\googletest\googlemock\include\gmock\internal\gmock-pp.h	254	rust\translations\3rdparty\3rdparty/googletest/googlemock/include/gmock/internal/gmock-pp.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\googletest\googletest\include\gtest\gtest_pred_impl.h	245	rust\translations\3rdparty\3rdparty/googletest/googletest/include/gtest/gtest_pred_impl.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\googletest\googletest\include\gtest\gtest_prod.h	55	rust\translations\3rdparty\3rdparty/googletest/googletest/include/gtest/gtest_prod.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\googletest\googletest\include\gtest\gtest-assertion-result.h	216	rust\translations\3rdparty\3rdparty/googletest/googletest/include/gtest/gtest-assertion-result.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\googletest\googletest\include\gtest\gtest-death-test.h	313	rust\translations\3rdparty\3rdparty/googletest/googletest/include/gtest/gtest-death-test.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\googletest\googletest\include\gtest\gtest-matchers.h	796	rust\translations\3rdparty\3rdparty/googletest/googletest/include/gtest/gtest-matchers.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\googletest\googletest\include\gtest\gtest-message.h	221	rust\translations\3rdparty\3rdparty/googletest/googletest/include/gtest/gtest-message.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\googletest\googletest\include\gtest\gtest-param-test.h	559	rust\translations\3rdparty\3rdparty/googletest/googletest/include/gtest/gtest-param-test.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\googletest\googletest\include\gtest\gtest-printers.h	1109	rust\translations\3rdparty\3rdparty/googletest/googletest/include/gtest/gtest-printers.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\googletest\googletest\include\gtest\gtest-spi.h	224	rust\translations\3rdparty\3rdparty/googletest/googletest/include/gtest/gtest-spi.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\googletest\googletest\include\gtest\gtest-test-part.h	154	rust\translations\3rdparty\3rdparty/googletest/googletest/include/gtest/gtest-test-part.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\googletest\googletest\include\gtest\gtest-typed-test.h	288	rust\translations\3rdparty\3rdparty/googletest/googletest/include/gtest/gtest-typed-test.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\googletest\googletest\include\gtest\gtest.h	1977	rust\translations\3rdparty\3rdparty/googletest/googletest/include/gtest/gtest.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\googletest\googletest\include\gtest\internal\custom\gtest-port.h	35	rust\translations\3rdparty\3rdparty/googletest/googletest/include/gtest/internal/custom/gtest-port.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\googletest\googletest\include\gtest\internal\custom\gtest-printers.h	40	rust\translations\3rdparty\3rdparty/googletest/googletest/include/gtest/internal/custom/gtest-printers.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\googletest\googletest\include\gtest\internal\custom\gtest.h	35	rust\translations\3rdparty\3rdparty/googletest/googletest/include/gtest/internal/custom/gtest.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\googletest\googletest\include\gtest\internal\gtest-death-test-internal.h	261	rust\translations\3rdparty\3rdparty/googletest/googletest/include/gtest/internal/gtest-death-test-internal.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\googletest\googletest\include\gtest\internal\gtest-filepath.h	194	rust\translations\3rdparty\3rdparty/googletest/googletest/include/gtest/internal/gtest-filepath.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\googletest\googletest\include\gtest\internal\gtest-internal.h	1299	rust\translations\3rdparty\3rdparty/googletest/googletest/include/gtest/internal/gtest-internal.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\googletest\googletest\include\gtest\internal\gtest-param-util.h	923	rust\translations\3rdparty\3rdparty/googletest/googletest/include/gtest/internal/gtest-param-util.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\googletest\googletest\include\gtest\internal\gtest-port-arch.h	120	rust\translations\3rdparty\3rdparty/googletest/googletest/include/gtest/internal/gtest-port-arch.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\googletest\googletest\include\gtest\internal\gtest-port.h	2159	rust\translations\3rdparty\3rdparty/googletest/googletest/include/gtest/internal/gtest-port.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\googletest\googletest\include\gtest\internal\gtest-string.h	150	rust\translations\3rdparty\3rdparty/googletest/googletest/include/gtest/internal/gtest-string.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\googletest\googletest\include\gtest\internal\gtest-type-util.h	192	rust\translations\3rdparty\3rdparty/googletest/googletest/include/gtest/internal/gtest-type-util.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\googletest\googletest\src\gtest-internal-inl.h	1020	rust\translations\3rdparty\3rdparty/googletest/googletest/src/gtest-internal-inl.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\imgui\include\imconfig.h	123	rust\translations\3rdparty\3rdparty/imgui/include/imconfig.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\imgui\include\imgui_freetype.h	71	rust\translations\3rdparty\3rdparty/imgui/include/imgui_freetype.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\imgui\include\imgui_internal.h	3605	rust\translations\3rdparty\3rdparty/imgui/include/imgui_internal.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\imgui\include\imgui_stdlib.h	28	rust\translations\3rdparty\3rdparty/imgui/include/imgui_stdlib.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\imgui\include\imgui.h	3858	rust\translations\3rdparty\3rdparty/imgui/include/imgui.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\imgui\include\imstb_textedit.h	1360	rust\translations\3rdparty\3rdparty/imgui/include/imstb_textedit.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\imgui\src\imgui_demo.cpp	10107	rust\translations\3rdparty\3rdparty/imgui/src/imgui_demo.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\imgui\src\imgui_draw.cpp	6114	rust\translations\3rdparty\3rdparty/imgui/src/imgui_draw.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\imgui\src\imgui_freetype.cpp	656	rust\translations\3rdparty\3rdparty/imgui/src/imgui_freetype.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\imgui\src\imgui_stdlib.cpp	84	rust\translations\3rdparty\3rdparty/imgui/src/imgui_stdlib.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\imgui\src\imgui_tables.cpp	4154	rust\translations\3rdparty\3rdparty/imgui/src/imgui_tables.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\imgui\src\imgui_widgets.cpp	9791	rust\translations\3rdparty\3rdparty/imgui/src/imgui_widgets.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\imgui\src\imgui.cpp	16502	rust\translations\3rdparty\3rdparty/imgui/src/imgui.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\imgui\src\imstb_rectpack.h	553	rust\translations\3rdparty\3rdparty/imgui/src/imstb_rectpack.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\imgui\src\imstb_truetype.h	4495	rust\translations\3rdparty\3rdparty/imgui/src/imstb_truetype.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\include\IconsFontAwesome.h	1433	rust\translations\3rdparty\3rdparty/include/IconsFontAwesome.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\include\IconsPromptFont.h	385	rust\translations\3rdparty\3rdparty/include/IconsPromptFont.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\include\Packet32.h	364	rust\translations\3rdparty\3rdparty/include/Packet32.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\include\pcap-bpf.h	44	rust\translations\3rdparty\3rdparty/include/pcap-bpf.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\include\pcap-namedb.h	39	rust\translations\3rdparty\3rdparty/include/pcap-namedb.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\include\pcap.h	42	rust\translations\3rdparty\3rdparty/include/pcap.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\include\pcap\bluetooth.h	51	rust\translations\3rdparty\3rdparty/include/pcap/bluetooth.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\include\pcap\bpf.h	236	rust\translations\3rdparty\3rdparty/include/pcap/bpf.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\include\pcap\can_socketcan.h	52	rust\translations\3rdparty\3rdparty/include/pcap/can_socketcan.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\include\pcap\compiler-tests.h	149	rust\translations\3rdparty\3rdparty/include/pcap/compiler-tests.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\include\pcap\dlt.h	1285	rust\translations\3rdparty\3rdparty/include/pcap/dlt.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\include\pcap\funcattrs.h	252	rust\translations\3rdparty\3rdparty/include/pcap/funcattrs.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\include\pcap\ipnet.h	41	rust\translations\3rdparty\3rdparty/include/pcap/ipnet.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\include\pcap\namedb.h	76	rust\translations\3rdparty\3rdparty/include/pcap/namedb.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\include\pcap\nflog.h	85	rust\translations\3rdparty\3rdparty/include/pcap/nflog.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\include\pcap\pcap-inttypes.h	120	rust\translations\3rdparty\3rdparty/include/pcap/pcap-inttypes.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\include\pcap\pcap.h	879	rust\translations\3rdparty\3rdparty/include/pcap/pcap.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\include\pcap\sll.h	139	rust\translations\3rdparty\3rdparty/include/pcap/sll.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\include\pcap\socket.h	86	rust\translations\3rdparty\3rdparty/include/pcap/socket.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\include\pcap\usb.h	133	rust\translations\3rdparty\3rdparty/include/pcap/usb.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\include\pcap\vlan.h	41	rust\translations\3rdparty\3rdparty/include/pcap/vlan.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\include\xxhash.h	6620	rust\translations\3rdparty\3rdparty/include/xxhash.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libchdr\include\dr_libs\dr_flac.h	10444	rust\translations\3rdparty\3rdparty/libchdr/include/dr_libs/dr_flac.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libchdr\include\libchdr\bitstream.h	31	rust\translations\3rdparty\3rdparty/libchdr/include/libchdr/bitstream.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libchdr\include\libchdr\cdrom.h	83	rust\translations\3rdparty\3rdparty/libchdr/include/libchdr/cdrom.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libchdr\include\libchdr\chd.h	337	rust\translations\3rdparty\3rdparty/libchdr/include/libchdr/chd.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libchdr\include\libchdr\chdconfig.h	8	rust\translations\3rdparty\3rdparty/libchdr/include/libchdr/chdconfig.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libchdr\include\libchdr\coretypes.h	51	rust\translations\3rdparty\3rdparty/libchdr/include/libchdr/coretypes.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libchdr\include\libchdr\flac.h	39	rust\translations\3rdparty\3rdparty/libchdr/include/libchdr/flac.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libchdr\include\libchdr\huffman.h	68	rust\translations\3rdparty\3rdparty/libchdr/include/libchdr/huffman.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libchdr\src\libchdr_bitstream.c	99	rust\translations\3rdparty\3rdparty/libchdr/src/libchdr_bitstream.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libchdr\src\libchdr_cdrom.c	374	rust\translations\3rdparty\3rdparty/libchdr/src/libchdr_cdrom.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libchdr\src\libchdr_chd.c	2941	rust\translations\3rdparty\3rdparty/libchdr/src/libchdr_chd.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libchdr\src\libchdr_flac.c	258	rust\translations\3rdparty\3rdparty/libchdr/src/libchdr_flac.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libchdr\src\libchdr_huffman.c	488	rust\translations\3rdparty\3rdparty/libchdr/src/libchdr_huffman.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\compat.h	230	rust\translations\3rdparty\3rdparty/libzip/lib/compat.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_add_dir.c	36	rust\translations\3rdparty\3rdparty/libzip/lib/zip_add_dir.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_add_entry.c	51	rust\translations\3rdparty\3rdparty/libzip/lib/zip_add_entry.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_add.c	41	rust\translations\3rdparty\3rdparty/libzip/lib/zip_add.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_algorithm_bzip2.c	228	rust\translations\3rdparty\3rdparty/libzip/lib/zip_algorithm_bzip2.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_algorithm_deflate.c	212	rust\translations\3rdparty\3rdparty/libzip/lib/zip_algorithm_deflate.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_algorithm_xz.c	345	rust\translations\3rdparty\3rdparty/libzip/lib/zip_algorithm_xz.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_algorithm_zstd.c	242	rust\translations\3rdparty\3rdparty/libzip/lib/zip_algorithm_zstd.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
